hike_id,variable,value
hike114,user8562,5
hike12,user8562,4
hike27,user8562,5
hike3,user8562,4
hike37,user8562,5
hike38,user8562,3
hike99,user8562,5
hike75,user8563,5
hike2,user8564,4
hike131,user8565,5
hike144,user8565,4
hike85,user8565,4
hike869,user8565,4
hike95,user8565,5
hike999,user8565,4
hike175,user8566,5
hike3,user8567,5
hike613,user8568,5
hike21,user8569,5
hike35,user8569,5
hike39,user8569,5
hike4,user8569,5
hike464,user857,5
hike49,user857,5
hike25,user8570,5
hike6,user8571,4
hike347,user8572,4
hike103,user8573,5
hike245,user8573,5
hike347,user8573,5
hike569,user8573,5
hike67,user8574,5
hike142,user8575,5
hike175,user8576,5
hike624,user8576,4
hike44,user8577,4
hike123,user8578,4
hike15,user8578,4
hike312,user8578,4
hike1,user8579,4
hike377,user8579,3
hike67,user8579,4
hike95,user858,4
hike145,user8580,5
hike19,user8580,4
hike249,user8580,5
hike32,user8580,5
hike538,user8580,5
hike6,user8580,4
hike9,user8580,4
hike98,user8580,4
hike197,user8581,5
hike314,user8582,4
hike452,user8583,4
hike322,user8584,5
hike0,user8585,4
hike184,user8586,5
hike198,user8586,5
hike121,user8587,4
hike183,user8588,3
hike275,user8589,5
hike33,user8589,4
hike408,user8589,4
hike5,user8589,5
hike748,user8589,5
hike9,user8589,4
hike0,user859,2
hike85,user8590,4
hike38,user8591,4
hike81,user8592,3
hike1,user8593,5
hike18,user8593,4
hike6,user8593,4
hike73,user8593,4
hike8,user8593,4
hike176,user8594,5
hike250,user8594,4
hike288,user8594,5
hike307,user8594,5
hike378,user8594,4
hike0,user8595,4
hike8,user8595,5
hike8,user8596,4
hike473,user8597,4
hike11,user8598,3
hike148,user8598,4
hike26,user8598,4
hike29,user8598,3
hike66,user8598,5
hike51,user8599,5
hike83,user8599,5
hike226,user86,3
hike3,user860,5
hike162,user8600,5
hike198,user8600,5
hike39,user8600,5
hike25,user8601,4
hike388,user8602,4
hike11,user8603,4
hike823,user8603,3
hike859,user8603,4
hike118,user8604,5
hike14,user8604,4
hike180,user8604,5
hike268,user8604,5
hike286,user8604,5
hike549,user8604,5
hike58,user8604,4
hike5,user8605,5
hike96,user8606,5
hike1,user8607,4
hike11,user8608,4
hike7,user8608,4
hike214,user8609,4
hike18,user861,4
hike848,user8610,3
hike314,user8611,4
hike171,user8612,4
hike1098,user8613,3
hike1441,user8613,3
hike21,user8614,5
hike429,user8614,5
hike6,user8614,5
hike24,user8615,4
hike348,user8615,4
hike1480,user8616,4
hike457,user8616,5
hike118,user8617,5
hike80,user8618,5
hike0,user8619,4
hike535,user8619,4
hike47,user862,5
hike92,user8620,5
hike120,user8621,4
hike58,user8621,5
hike1214,user8622,5
hike154,user8623,4
hike52,user8623,4
hike27,user8624,5
hike139,user8625,4
hike190,user8625,4
hike316,user8626,4
hike1,user8627,5
hike58,user8628,4
hike4,user8629,4
hike7,user8629,4
hike43,user863,5
hike143,user8630,4
hike288,user8630,4
hike336,user8630,4
hike492,user8630,5
hike249,user8631,5
hike475,user8631,5
hike58,user8631,5
hike160,user8632,4
hike19,user8633,4
hike34,user8633,4
hike792,user8633,3
hike810,user8633,1
hike3,user8634,4
hike5,user8635,4
hike186,user8636,3
hike0,user8637,3
hike39,user8637,4
hike311,user8638,5
hike381,user8638,5
hike41,user8639,5
hike209,user864,4
hike197,user8640,3
hike162,user8641,3
hike567,user8641,3
hike588,user8641,5
hike79,user8641,4
hike9,user8641,2
hike869,user8642,5
hike521,user8643,5
hike19,user8644,3
hike212,user8644,2
hike495,user8644,4
hike8,user8645,5
hike86,user8645,4
hike237,user8646,5
hike533,user8646,5
hike125,user8647,4
hike67,user8647,5
hike4,user8648,4
hike57,user8648,5
hike897,user8648,4
hike49,user8649,4
hike40,user865,5
hike46,user8650,3
hike138,user8651,5
hike231,user8652,4
hike78,user8652,4
hike381,user8653,5
hike222,user8654,4
hike1314,user8655,1
hike24,user8655,3
hike8,user8655,4
hike698,user8656,3
hike24,user8657,4
hike48,user8658,5
hike2,user8659,5
hike381,user8659,5
hike2,user866,5
hike339,user866,4
hike559,user866,4
hike696,user8660,4
hike833,user8661,4
hike126,user8662,5
hike61,user8663,4
hike110,user8664,5
hike214,user8665,3
hike215,user8666,4
hike286,user8666,4
hike325,user8667,5
hike5,user8668,5
hike17,user8669,4
hike138,user867,5
hike1471,user8670,5
hike292,user8671,4
hike23,user8672,5
hike35,user8673,5
hike49,user8673,5
hike1011,user8674,5
hike32,user8674,5
hike353,user8674,5
hike85,user8674,5
hike99,user8674,5
hike77,user8675,5
hike176,user8676,5
hike60,user8677,4
hike364,user8678,4
hike168,user8679,4
hike180,user868,5
hike24,user8680,5
hike8,user8680,5
hike1,user8681,5
hike107,user8681,5
hike12,user8681,5
hike14,user8681,5
hike21,user8681,5
hike221,user8681,5
hike28,user8681,5
hike36,user8681,5
hike365,user8681,4
hike456,user8681,4
hike69,user8681,5
hike831,user8681,5
hike88,user8681,5
hike95,user8681,4
hike98,user8681,5
hike69,user8682,4
hike105,user8683,4
hike533,user8684,4
hike99,user8685,5
hike384,user8686,5
hike276,user8687,4
hike536,user8687,4
hike738,user8687,4
hike808,user8687,5
hike868,user8687,5
hike870,user8687,5
hike1012,user8688,5
hike355,user8688,4
hike295,user8689,4
hike241,user869,3
hike1,user8690,1
hike107,user8690,4
hike108,user8690,4
hike11,user8690,5
hike126,user8690,4
hike158,user8690,4
hike160,user8690,4
hike172,user8690,3
hike18,user8690,1
hike19,user8690,4
hike225,user8690,5
hike239,user8690,4
hike26,user8690,5
hike36,user8690,4
hike379,user8690,4
hike4,user8690,5
hike400,user8690,4
hike46,user8690,5
hike5,user8690,5
hike531,user8690,5
hike574,user8690,5
hike6,user8690,5
hike7,user8690,5
hike773,user8690,5
hike84,user8690,5
hike88,user8690,3
hike822,user8691,5
hike361,user8692,4
hike104,user8693,4
hike172,user8694,3
hike26,user8694,5
hike83,user8694,5
hike61,user8695,5
hike1058,user8696,5
hike376,user8697,4
hike1400,user8698,3
hike429,user8698,4
hike458,user8698,3
hike534,user8698,3
hike580,user8698,3
hike68,user8698,4
hike76,user8699,5
hike131,user87,4
hike2,user87,3
hike231,user87,5
hike179,user870,4
hike5,user8700,5
hike122,user8701,2
hike199,user8701,5
hike259,user8701,4
hike435,user8702,5
hike67,user8703,3
hike122,user8704,5
hike5,user8704,5
hike78,user8704,5
hike9,user8704,5
hike145,user8705,5
hike184,user8705,4
hike249,user8705,5
hike27,user8705,5
hike272,user8705,5
hike86,user8705,4
hike978,user8706,5
hike12,user8707,5
hike1,user8708,4
hike7,user8708,3
hike1169,user8709,5
hike216,user8709,4
hike641,user8709,4
hike0,user871,4
hike1127,user871,5
hike114,user871,5
hike119,user871,4
hike154,user871,5
hike239,user871,5
hike368,user871,5
hike48,user871,5
hike526,user871,5
hike87,user871,4
hike88,user871,5
hike42,user8710,5
hike34,user8711,5
hike5,user8712,5
hike5,user8713,5
hike137,user8714,4
hike108,user8715,2
hike156,user8715,3
hike72,user8715,3
hike78,user8715,5
hike305,user8716,3
hike75,user8717,1
hike343,user8718,4
hike160,user8719,3
hike80,user8719,4
hike568,user872,4
hike93,user8720,5
hike0,user8721,4
hike223,user8721,4
hike26,user8722,4
hike127,user8723,5
hike0,user8724,5
hike261,user8725,4
hike278,user8726,5
hike57,user8727,5
hike371,user8728,5
hike214,user8729,3
hike98,user8729,4
hike579,user873,5
hike21,user8730,4
hike48,user8730,4
hike48,user8731,5
hike13,user8732,4
hike89,user8732,4
hike1,user8733,5
hike6,user8734,5
hike14,user8735,4
hike22,user8735,4
hike60,user8735,4
hike13,user8736,4
hike473,user8737,4
hike42,user8738,4
hike463,user8739,4
hike160,user874,4
hike338,user8740,4
hike52,user8740,4
hike130,user8741,4
hike336,user8741,4
hike5,user8742,5
hike88,user8742,5
hike9,user8742,4
hike3,user8743,5
hike68,user8744,4
hike162,user8745,5
hike11,user8746,4
hike133,user8746,5
hike2,user8746,3
hike29,user8746,4
hike587,user8746,4
hike6,user8746,3
hike7,user8746,5
hike322,user8747,5
hike498,user8748,5
hike2,user8749,4
hike441,user875,5
hike742,user8750,5
hike30,user8751,5
hike36,user8752,4
hike48,user8752,5
hike38,user8753,4
hike14,user8754,3
hike20,user8754,4
hike611,user8755,4
hike458,user8756,5
hike8,user8757,5
hike433,user8758,4
hike12,user8759,5
hike465,user8759,5
hike1,user876,5
hike179,user876,4
hike176,user8760,4
hike33,user8760,5
hike331,user8761,4
hike5,user8762,5
hike215,user8763,4
hike50,user8764,5
hike2,user8765,5
hike1121,user8766,5
hike42,user8766,5
hike6,user8766,4
hike643,user8766,4
hike10,user8767,5
hike12,user8768,5
hike2,user8768,5
hike8,user8769,5
hike658,user877,4
hike108,user8770,4
hike305,user8771,4
hike265,user8772,4
hike445,user8772,5
hike912,user8772,5
hike8,user8773,5
hike0,user8774,3
hike52,user8774,3
hike192,user8775,4
hike293,user8776,2
hike94,user8776,5
hike1061,user8777,5
hike112,user8777,5
hike223,user8777,4
hike118,user8778,4
hike0,user8779,3
hike618,user878,4
hike220,user8780,5
hike75,user8781,5
hike177,user8782,4
hike852,user8783,3
hike210,user8784,5
hike1,user8785,4
hike13,user8785,5
hike222,user8786,5
hike297,user8786,4
hike45,user8787,5
hike34,user8788,5
hike767,user8788,4
hike0,user8789,4
hike1,user8789,4
hike105,user8789,4
hike128,user8789,4
hike13,user8789,4
hike172,user8789,3
hike23,user8789,4
hike231,user8789,5
hike26,user8789,4
hike27,user8789,5
hike317,user8789,4
hike34,user8789,5
hike36,user8789,5
hike4,user8789,5
hike400,user8789,3
hike50,user8789,4
hike7,user8789,4
hike91,user8789,5
hike95,user8789,5
hike99,user8789,5
hike1303,user879,3
hike940,user879,5
hike369,user8790,5
hike266,user8791,5
hike1486,user8792,4
hike1055,user8793,4
hike237,user8793,5
hike26,user8794,4
hike617,user8795,5
hike94,user8796,5
hike3,user8797,5
hike1068,user8798,4
hike333,user8799,5
hike259,user88,5
hike35,user88,5
hike648,user88,5
hike843,user88,5
hike97,user880,4
hike237,user8800,5
hike395,user8801,3
hike2,user8802,4
hike23,user8802,5
hike39,user8802,3
hike2,user8803,5
hike11,user8804,5
hike16,user8804,5
hike202,user8804,5
hike3,user8804,5
hike526,user8804,5
hike81,user8804,5
hike10,user8805,4
hike1261,user8806,4
hike5,user8807,5
hike29,user8808,4
hike397,user8808,4
hike482,user8808,3
hike824,user8808,4
hike127,user8809,5
hike3,user8809,5
hike13,user881,3
hike14,user881,4
hike226,user881,3
hike259,user881,4
hike296,user881,5
hike308,user881,4
hike507,user881,5
hike523,user881,3
hike636,user881,4
hike694,user881,4
hike698,user881,4
hike701,user881,3
hike793,user881,4
hike813,user881,4
hike83,user881,5
hike17,user8810,5
hike77,user8811,5
hike185,user8812,4
hike314,user8812,5
hike747,user8812,5
hike80,user8812,4
hike1485,user8813,2
hike212,user8814,5
hike4,user8814,5
hike9,user8814,3
hike404,user8815,4
hike567,user8816,1
hike103,user8817,5
hike451,user8818,4
hike106,user8819,5
hike14,user8819,4
hike20,user8819,4
hike30,user8819,4
hike35,user8819,5
hike351,user8819,4
hike4,user8819,5
hike404,user8819,3
hike70,user8819,5
hike99,user8819,5
hike141,user882,5
hike125,user8820,4
hike121,user8821,4
hike1,user8822,4
hike134,user8822,5
hike141,user8822,4
hike232,user8822,5
hike258,user8822,4
hike377,user8822,4
hike45,user8822,4
hike73,user8822,4
hike65,user8823,3
hike4,user8824,5
hike261,user8825,4
hike28,user8826,5
hike0,user8827,4
hike466,user8828,3
hike23,user8829,4
hike60,user883,4
hike74,user8830,4
hike40,user8831,5
hike292,user8832,4
hike93,user8833,4
hike133,user8834,5
hike198,user8834,4
hike199,user8834,5
hike400,user8834,4
hike471,user8834,3
hike761,user8834,4
hike79,user8834,3
hike908,user8835,3
hike31,user8836,4
hike65,user8837,4
hike0,user8838,3
hike0,user8839,3
hike20,user884,4
hike104,user8840,4
hike22,user8841,5
hike78,user8842,4
hike148,user8843,5
hike183,user8843,4
hike252,user8843,4
hike445,user8844,5
hike71,user8845,5
hike402,user8846,5
hike143,user8847,4
hike797,user8847,4
hike30,user8848,5
hike263,user8849,5
hike469,user8849,2
hike224,user885,4
hike996,user885,5
hike306,user8850,5
hike0,user8851,3
hike111,user8851,3
hike19,user8851,4
hike22,user8851,3
hike36,user8851,4
hike57,user8851,5
hike36,user8852,4
hike173,user8853,4
hike95,user8854,5
hike143,user8855,4
hike132,user8856,3
hike15,user8857,4
hike375,user8857,5
hike5,user8857,4
hike93,user8857,4
hike3,user8858,4
hike526,user8858,4
hike266,user8859,5
hike188,user886,4
hike342,user886,5
hike734,user886,5
hike112,user8860,5
hike3,user8861,5
hike33,user8861,5
hike34,user8862,4
hike302,user8863,2
hike22,user8864,3
hike14,user8865,4
hike38,user8866,5
hike474,user8866,5
hike5,user8866,5
hike37,user8867,5
hike5,user8868,5
hike75,user8868,4
hike145,user8869,5
hike306,user8869,5
hike70,user8869,5
hike55,user887,3
hike368,user8870,4
hike156,user8871,4
hike217,user8872,4
hike77,user8873,4
hike11,user8874,5
hike1430,user8875,2
hike336,user8876,3
hike428,user8876,5
hike100,user8877,5
hike1050,user8877,5
hike123,user8877,5
hike150,user8877,5
hike17,user8877,4
hike183,user8877,3
hike202,user8877,5
hike3,user8877,3
hike40,user8877,5
hike43,user8877,5
hike44,user8877,5
hike534,user8877,3
hike71,user8877,3
hike92,user8877,5
hike100,user8878,5
hike494,user8879,4
hike121,user888,5
hike14,user888,4
hike184,user888,3
hike27,user888,5
hike30,user888,5
hike348,user8880,4
hike1,user8881,5
hike10,user8881,4
hike119,user8881,3
hike2,user8881,5
hike46,user8881,5
hike5,user8881,5
hike89,user8881,4
hike8,user8882,5
hike196,user8883,4
hike22,user8884,5
hike45,user8885,5
hike47,user8886,4
hike14,user8887,3
hike124,user8888,5
hike139,user8889,4
hike56,user889,4
hike90,user8890,4
hike11,user8891,4
hike40,user8892,5
hike72,user8893,4
hike89,user8893,4
hike124,user8894,4
hike1408,user8894,3
hike143,user8894,4
hike15,user8894,5
hike176,user8894,4
hike279,user8894,3
hike439,user8894,3
hike466,user8894,5
hike5,user8894,5
hike503,user8894,4
hike374,user8895,4
hike441,user8895,3
hike49,user8895,5
hike5,user8895,1
hike1046,user8896,3
hike194,user8897,4
hike212,user8897,5
hike351,user8897,3
hike79,user8897,2
hike281,user8898,5
hike335,user8898,4
hike177,user8899,5
hike3,user89,5
hike256,user890,5
hike11,user8900,5
hike0,user8901,4
hike42,user8902,4
hike115,user8903,4
hike651,user8904,5
hike279,user8905,4
hike209,user8906,5
hike29,user8906,5
hike698,user8907,3
hike786,user8907,4
hike237,user8908,5
hike562,user8908,3
hike14,user8909,4
hike30,user8909,4
hike35,user8909,3
hike57,user8909,5
hike3,user891,4
hike459,user8910,4
hike149,user8911,5
hike32,user8911,5
hike37,user8911,5
hike5,user8911,5
hike372,user8912,3
hike628,user8913,1
hike1298,user8914,1
hike110,user8915,4
hike351,user8916,4
hike628,user8917,4
hike482,user8918,4
hike777,user8918,5
hike1128,user8919,5
hike51,user892,5
hike94,user8920,5
hike957,user8920,5
hike49,user8921,5
hike38,user8922,4
hike48,user8922,3
hike352,user8923,5
hike52,user8924,3
hike6,user8925,4
hike162,user8926,4
hike255,user8926,4
hike395,user8926,4
hike390,user8927,4
hike275,user8928,5
hike2,user8929,4
hike124,user893,4
hike219,user893,4
hike246,user893,5
hike259,user893,4
hike353,user893,5
hike174,user8930,4
hike21,user8930,5
hike77,user8930,5
hike336,user8931,5
hike0,user8932,5
hike1,user8932,4
hike110,user8932,5
hike21,user8932,5
hike386,user8932,1
hike51,user8932,5
hike61,user8932,5
hike66,user8932,4
hike40,user8933,4
hike43,user8933,4
hike65,user8933,5
hike8,user8933,4
hike93,user8933,4
hike28,user8934,5
hike5,user8934,4
hike8,user8934,5
hike472,user8935,5
hike52,user8936,4
hike788,user8936,5
hike0,user8937,4
hike1023,user8937,3
hike218,user8937,4
hike325,user8937,4
hike272,user8938,5
hike298,user8938,5
hike578,user8938,4
hike78,user8938,5
hike154,user8939,5
hike148,user894,4
hike223,user8940,5
hike222,user8941,4
hike9,user8942,5
hike110,user8943,4
hike1116,user8943,4
hike119,user8943,4
hike16,user8943,4
hike17,user8943,4
hike33,user8943,4
hike405,user8943,4
hike437,user8943,3
hike81,user8943,3
hike98,user8943,4
hike1435,user8944,4
hike157,user8945,4
hike3,user8945,4
hike10,user8946,5
hike1005,user8947,5
hike2,user8947,3
hike0,user8948,4
hike1115,user8948,3
hike15,user8948,4
hike2,user8948,4
hike287,user8948,4
hike293,user8948,4
hike318,user8948,5
hike46,user8948,4
hike5,user8948,5
hike21,user8949,5
hike6,user895,2
hike161,user8950,5
hike283,user8951,5
hike875,user8952,5
hike153,user8953,5
hike121,user8954,4
hike21,user8954,5
hike58,user8955,5
hike25,user8956,4
hike76,user8957,5
hike152,user8958,4
hike13,user8959,4
hike14,user896,3
hike332,user8960,5
hike39,user8961,5
hike1338,user8962,2
hike8,user8963,5
hike25,user8964,4
hike198,user8965,4
hike23,user8965,4
hike12,user8966,4
hike139,user8966,4
hike173,user8966,4
hike18,user8966,3
hike198,user8966,4
hike39,user8966,3
hike97,user8966,4
hike52,user8967,4
hike53,user8968,4
hike15,user8969,4
hike151,user8969,4
hike874,user897,5
hike1156,user8970,4
hike10,user8971,5
hike11,user8971,5
hike5,user8971,5
hike5,user8972,5
hike6,user8972,4
hike0,user8973,4
hike250,user8974,4
hike39,user8975,3
hike659,user8975,3
hike517,user8976,5
hike68,user8976,5
hike11,user8977,5
hike436,user8978,4
hike433,user8979,4
hike540,user8979,5
hike158,user898,4
hike142,user8980,4
hike230,user8980,4
hike3,user8980,4
hike44,user8980,4
hike4,user8981,4
hike368,user8982,5
hike16,user8983,5
hike40,user8983,5
hike13,user8984,5
hike391,user8985,4
hike466,user8985,5
hike816,user8985,3
hike74,user8986,4
hike17,user8987,5
hike637,user8988,4
hike664,user8989,4
hike647,user899,4
hike76,user8990,5
hike1299,user8991,4
hike22,user8992,5
hike234,user8992,4
hike43,user8993,5
hike900,user8994,4
hike923,user8994,2
hike4,user8995,4
hike35,user8996,5
hike24,user8997,4
hike688,user8998,4
hike0,user8999,4
hike271,user9,4
hike1,user90,5
hike69,user90,5
hike118,user900,5
hike194,user900,5
hike22,user900,5
hike355,user900,4
hike33,user9000,4
hike468,user9001,5
hike419,user9002,4
hike0,user9003,4
hike75,user9004,4
hike44,user9005,4
hike504,user9005,3
hike75,user9005,5
hike54,user9006,5
hike47,user9007,5
hike27,user9008,5
hike5,user9008,5
hike22,user9009,5
hike15,user901,5
hike319,user901,4
hike13,user9010,5
hike1134,user9011,4
hike1329,user9011,3
hike26,user9011,4
hike89,user9011,4
hike10,user9012,3
hike117,user9013,4
hike196,user9013,5
hike198,user9013,4
hike225,user9013,5
hike34,user9013,5
hike46,user9013,4
hike53,user9013,3
hike64,user9013,3
hike77,user9014,5
hike40,user9015,4
hike114,user9016,4
hike15,user9017,4
hike118,user9018,5
hike0,user9019,5
hike1,user9019,5
hike105,user9019,5
hike18,user9019,5
hike277,user9019,4
hike284,user9019,4
hike29,user9019,5
hike6,user9019,5
hike136,user902,4
hike21,user902,4
hike204,user9020,5
hike8,user9021,4
hike32,user9022,5
hike375,user9022,4
hike0,user9023,3
hike1,user9023,4
hike1011,user9023,5
hike104,user9023,4
hike109,user9023,4
hike11,user9023,5
hike1168,user9023,4
hike122,user9023,4
hike1425,user9023,4
hike149,user9023,5
hike19,user9023,4
hike21,user9023,5
hike238,user9023,5
hike266,user9023,4
hike277,user9023,5
hike284,user9023,4
hike29,user9023,4
hike3,user9023,5
hike31,user9023,4
hike345,user9023,5
hike35,user9023,5
hike372,user9023,4
hike39,user9023,4
hike4,user9023,5
hike43,user9023,5
hike505,user9023,4
hike530,user9023,2
hike532,user9023,4
hike559,user9023,5
hike590,user9023,4
hike68,user9023,5
hike76,user9023,5
hike78,user9023,5
hike817,user9023,4
hike9,user9023,5
hike968,user9023,4
hike160,user9024,4
hike619,user9025,3
hike68,user9026,5
hike60,user9027,4
hike257,user9028,5
hike31,user9029,5
hike312,user903,5
hike10,user9030,4
hike336,user9031,4
hike24,user9032,5
hike16,user9033,5
hike181,user9034,4
hike32,user9034,4
hike13,user9035,5
hike9,user9036,4
hike182,user9037,5
hike363,user9037,5
hike71,user9038,4
hike654,user9039,4
hike64,user904,5
hike8,user9040,5
hike12,user9041,5
hike143,user9041,5
hike15,user9041,4
hike288,user9041,4
hike336,user9041,2
hike382,user9041,4
hike44,user9041,5
hike500,user9041,5
hike417,user9042,5
hike527,user9042,5
hike620,user9043,4
hike468,user9044,4
hike22,user9045,4
hike226,user9045,5
hike1296,user9046,5
hike147,user9046,4
hike264,user9046,4
hike35,user9046,4
hike517,user9046,4
hike1108,user9047,4
hike1260,user9047,4
hike3,user9047,5
hike19,user9048,5
hike31,user9049,4
hike11,user905,5
hike48,user9050,5
hike621,user9051,5
hike931,user9051,4
hike17,user9052,5
hike129,user9053,5
hike5,user9054,5
hike107,user9055,5
hike1,user9056,4
hike11,user9056,5
hike12,user9056,5
hike18,user9056,2
hike7,user9056,4
hike408,user9057,5
hike105,user9058,5
hike30,user9058,4
hike345,user9058,4
hike429,user9058,4
hike200,user9059,4
hike278,user9059,4
hike310,user9059,4
hike750,user9059,5
hike576,user906,5
hike0,user9060,3
hike164,user9060,3
hike53,user9060,4
hike83,user9060,5
hike2,user9061,5
hike1161,user9062,5
hike1041,user9063,4
hike0,user9064,4
hike117,user9065,4
hike4,user9066,5
hike171,user9067,5
hike175,user9067,5
hike271,user9067,5
hike328,user9067,5
hike453,user9067,5
hike567,user9067,5
hike651,user9067,5
hike34,user9068,5
hike537,user9068,2
hike79,user9068,4
hike1,user9069,3
hike91,user9069,4
hike122,user907,4
hike457,user907,5
hike48,user907,5
hike49,user907,5
hike98,user907,3
hike31,user9070,5
hike192,user9071,4
hike20,user9071,3
hike205,user9071,4
hike214,user9072,3
hike632,user9073,2
hike375,user9074,4
hike413,user9075,4
hike9,user9076,4
hike5,user9077,5
hike92,user9078,4
hike170,user9079,4
hike18,user9079,5
hike182,user9079,4
hike21,user9079,5
hike347,user9079,5
hike399,user9079,5
hike566,user9079,3
hike89,user9079,5
hike181,user908,3
hike22,user908,5
hike510,user908,5
hike12,user9080,1
hike18,user9080,4
hike67,user9080,4
hike279,user9081,4
hike5,user9081,5
hike15,user9082,4
hike22,user9083,4
hike5,user9083,5
hike304,user9084,5
hike140,user9085,4
hike95,user9086,4
hike9,user9087,4
hike240,user9088,4
hike190,user9089,3
hike32,user909,5
hike15,user9090,5
hike336,user9090,5
hike2,user9091,4
hike542,user9092,5
hike637,user9093,5
hike12,user9094,4
hike114,user9095,5
hike7,user9096,4
hike92,user9096,4
hike0,user9097,4
hike176,user9097,5
hike597,user9098,5
hike67,user9098,4
hike420,user9099,4
hike482,user9099,4
hike59,user9099,3
hike638,user9099,4
hike179,user91,5
hike43,user91,5
hike93,user91,4
hike996,user91,4
hike3,user910,4
hike64,user9100,5
hike138,user9101,4
hike338,user9101,2
hike36,user9102,3
hike548,user9103,5
hike18,user9104,4
hike19,user9104,4
hike190,user9104,4
hike244,user9104,4
hike29,user9104,3
hike63,user9104,4
hike59,user9105,3
hike6,user9105,5
hike61,user9106,4
hike113,user9107,4
hike27,user9108,5
hike1066,user9109,3
hike533,user911,4
hike842,user9110,5
hike139,user9111,5
hike18,user9111,5
hike47,user9111,5
hike2,user9112,4
hike75,user9113,4
hike60,user9114,5
hike151,user9115,4
hike26,user9115,4
hike868,user9116,5
hike216,user9117,5
hike117,user9118,4
hike2,user9118,4
hike21,user9118,4
hike29,user9118,4
hike32,user9118,5
hike21,user9119,4
hike211,user9119,5
hike35,user9119,3
hike4,user9119,5
hike3,user912,5
hike642,user9120,5
hike285,user9121,3
hike29,user9121,3
hike38,user9121,4
hike2,user9122,5
hike885,user9122,4
hike434,user9123,5
hike469,user9124,3
hike77,user9124,5
hike1316,user9125,4
hike16,user9126,4
hike4,user9127,5
hike89,user9128,4
hike34,user9129,5
hike438,user913,4
hike140,user9130,5
hike1,user9131,5
hike14,user9132,2
hike5,user9132,5
hike122,user9133,4
hike21,user9133,3
hike32,user9133,4
hike352,user9133,5
hike46,user9133,4
hike860,user9133,5
hike88,user9133,4
hike0,user9134,3
hike14,user9135,4
hike252,user9135,4
hike111,user9136,5
hike1121,user9137,5
hike1396,user9137,5
hike38,user9137,5
hike87,user9137,5
hike222,user9138,5
hike115,user9139,5
hike1434,user9139,1
hike479,user9139,3
hike10,user914,4
hike34,user914,1
hike118,user9140,4
hike1325,user9140,4
hike308,user9140,4
hike413,user9140,3
hike60,user9140,4
hike751,user9140,5
hike816,user9140,3
hike1005,user9141,4
hike1277,user9141,4
hike148,user9141,3
hike187,user9141,4
hike335,user9141,4
hike423,user9141,4
hike722,user9141,4
hike52,user9142,5
hike8,user9142,5
hike19,user9143,4
hike5,user9143,5
hike113,user9144,4
hike167,user9144,5
hike18,user9144,3
hike12,user9145,5
hike291,user9146,5
hike360,user9146,5
hike57,user9147,4
hike55,user9148,5
hike568,user9149,5
hike68,user9149,5
hike71,user9149,4
hike26,user915,4
hike94,user9150,5
hike428,user9151,5
hike76,user9152,5
hike1,user9153,5
hike10,user9153,5
hike17,user9153,5
hike3,user9153,5
hike0,user9154,4
hike2,user9154,5
hike177,user9155,1
hike26,user9156,4
hike67,user9156,5
hike608,user9157,5
hike661,user9157,4
hike88,user9157,4
hike93,user9157,5
hike522,user9158,4
hike628,user9159,5
hike30,user916,5
hike485,user9160,4
hike908,user9161,3
hike772,user9162,5
hike60,user9163,5
hike169,user9164,5
hike1,user9165,3
hike325,user9166,4
hike10,user9167,5
hike1289,user9167,5
hike504,user9167,5
hike74,user9167,5
hike75,user9167,4
hike90,user9167,5
hike219,user9168,4
hike10,user9169,4
hike898,user917,5
hike22,user9170,4
hike266,user9170,5
hike512,user9170,3
hike59,user9170,4
hike60,user9170,4
hike876,user9170,4
hike9,user9170,4
hike95,user9170,4
hike121,user9171,5
hike860,user9172,4
hike127,user9173,5
hike3,user9173,5
hike33,user9173,5
hike40,user9173,4
hike2,user9174,4
hike1117,user9175,3
hike1139,user9175,4
hike1240,user9175,5
hike1346,user9175,4
hike138,user9175,5
hike154,user9175,4
hike207,user9175,4
hike217,user9175,5
hike24,user9175,5
hike337,user9175,4
hike338,user9175,4
hike52,user9175,4
hike77,user9175,5
hike1392,user9176,4
hike357,user9176,4
hike433,user9176,4
hike450,user9176,4
hike815,user9176,4
hike27,user9177,5
hike401,user9178,5
hike39,user9179,4
hike421,user9179,4
hike121,user918,5
hike20,user918,4
hike252,user9180,5
hike12,user9181,4
hike148,user9181,4
hike178,user9181,5
hike27,user9181,5
hike277,user9181,4
hike38,user9181,3
hike699,user9181,5
hike70,user9181,5
hike72,user9181,5
hike99,user9181,4
hike200,user9182,5
hike252,user9183,4
hike101,user9184,5
hike107,user9184,5
hike13,user9184,5
hike180,user9184,5
hike222,user9184,5
hike239,user9184,5
hike26,user9184,5
hike597,user9184,5
hike9,user9184,5
hike74,user9185,1
hike5,user9186,5
hike1007,user9187,5
hike550,user9188,4
hike100,user9189,5
hike27,user919,5
hike351,user9190,4
hike1,user9191,5
hike13,user9191,5
hike1,user9192,5
hike70,user9192,4
hike17,user9193,4
hike287,user9193,4
hike437,user9193,4
hike44,user9193,4
hike65,user9193,4
hike180,user9194,5
hike28,user9194,5
hike43,user9195,4
hike29,user9196,4
hike628,user9197,2
hike332,user9198,4
hike361,user9198,4
hike435,user9198,3
hike49,user9198,5
hike5,user9198,5
hike806,user9198,4
hike87,user9199,5
hike667,user92,5
hike255,user920,4
