hike_id,variable,value
hike182,user8118,5
hike43,user8119,4
hike130,user812,2
hike427,user812,4
hike175,user8120,4
hike62,user8120,4
hike78,user8120,4
hike1,user8121,5
hike24,user8121,5
hike125,user8122,4
hike43,user8123,5
hike5,user8124,5
hike106,user8125,4
hike11,user8126,5
hike148,user8126,3
hike208,user8126,4
hike279,user8126,5
hike3,user8126,5
hike36,user8126,5
hike6,user8126,4
hike9,user8126,4
hike236,user8127,4
hike237,user8127,4
hike4,user8128,5
hike1,user8129,4
hike3,user8129,4
hike24,user813,4
hike14,user8130,5
hike145,user8131,5
hike58,user8132,5
hike7,user8132,3
hike84,user8132,4
hike95,user8132,4
hike14,user8133,4
hike171,user8134,4
hike120,user8135,5
hike44,user8136,5
hike22,user8137,4
hike60,user8137,4
hike83,user8137,5
hike3,user8138,5
hike33,user8138,5
hike125,user8139,4
hike311,user814,4
hike27,user8140,5
hike15,user8141,5
hike333,user8142,5
hike41,user8143,5
hike1,user8144,5
hike103,user8145,5
hike309,user8145,5
hike0,user8146,5
hike146,user8146,5
hike21,user8146,5
hike323,user8146,5
hike39,user8146,4
hike5,user8146,4
hike160,user8147,4
hike155,user8148,3
hike212,user8148,3
hike24,user8149,5
hike8,user8149,5
hike82,user8149,5
hike129,user815,5
hike311,user815,4
hike9,user815,4
hike36,user8150,5
hike136,user8151,4
hike48,user8151,4
hike6,user8151,4
hike19,user8152,5
hike12,user8153,5
hike221,user8153,3
hike61,user8153,4
hike98,user8153,3
hike14,user8154,5
hike4,user8154,5
hike58,user8154,5
hike121,user8155,4
hike252,user8156,5
hike0,user8157,5
hike3,user8158,5
hike42,user8158,4
hike89,user8158,1
hike170,user8159,5
hike29,user816,4
hike317,user8160,4
hike136,user8161,3
hike350,user8161,5
hike20,user8162,5
hike23,user8162,5
hike399,user8162,5
hike5,user8162,4
hike79,user8162,4
hike9,user8162,5
hike44,user8163,1
hike5,user8164,5
hike395,user8165,4
hike3,user8166,5
hike0,user8167,4
hike10,user8167,4
hike14,user8167,4
hike140,user8167,3
hike16,user8167,3
hike18,user8167,4
hike3,user8167,5
hike34,user8167,4
hike36,user8167,5
hike99,user8167,5
hike356,user8168,5
hike236,user8169,4
hike332,user817,5
hike5,user8170,5
hike14,user8171,5
hike27,user8171,5
hike286,user8171,4
hike45,user8171,5
hike58,user8171,5
hike60,user8171,4
hike85,user8171,4
hike9,user8171,4
hike25,user8172,4
hike144,user8173,3
hike79,user8173,3
hike270,user8174,3
hike344,user8174,4
hike42,user8174,3
hike75,user8174,5
hike21,user8175,4
hike221,user8176,3
hike252,user8177,5
hike277,user8178,4
hike58,user8179,5
hike11,user818,4
hike18,user8180,5
hike69,user8181,4
hike88,user8181,5
hike3,user8182,5
hike44,user8182,4
hike94,user8182,4
hike11,user8183,4
hike69,user8183,4
hike7,user8184,2
hike12,user8185,3
hike36,user8185,2
hike370,user8185,3
hike5,user8185,4
hike97,user8185,3
hike14,user8186,3
hike162,user8186,5
hike21,user8186,5
hike0,user8187,5
hike1,user8187,5
hike108,user8187,5
hike109,user8187,5
hike117,user8187,5
hike126,user8187,5
hike13,user8187,5
hike133,user8187,5
hike151,user8187,5
hike158,user8187,4
hike18,user8187,5
hike195,user8187,4
hike196,user8187,5
hike214,user8187,4
hike235,user8187,5
hike302,user8187,4
hike345,user8187,5
hike35,user8187,4
hike367,user8187,5
hike371,user8187,5
hike393,user8187,4
hike42,user8187,4
hike6,user8187,5
hike61,user8187,5
hike64,user8187,5
hike72,user8187,5
hike87,user8187,5
hike26,user8188,4
hike41,user8189,4
hike213,user819,5
hike144,user8190,5
hike129,user8191,5
hike0,user8192,3
hike30,user8193,5
hike86,user8193,4
hike3,user8194,5
hike62,user8195,5
hike1,user8196,3
hike43,user8197,4
hike82,user8198,5
hike194,user8199,5
hike34,user82,3
hike104,user820,4
hike177,user820,5
hike188,user820,5
hike20,user820,3
hike25,user820,4
hike4,user820,5
hike442,user820,4
hike25,user8200,3
hike24,user8201,5
hike99,user8202,5
hike29,user8203,4
hike54,user8204,5
hike134,user8205,4
hike185,user8205,4
hike225,user8205,5
hike31,user8205,4
hike4,user8205,4
hike99,user8205,5
hike218,user8206,4
hike395,user8206,1
hike170,user8207,5
hike223,user8207,5
hike332,user8207,5
hike83,user8207,4
hike22,user8208,4
hike225,user8208,5
hike79,user8208,4
hike190,user8209,3
hike6,user821,5
hike74,user8210,5
hike193,user8211,5
hike286,user8212,4
hike144,user8213,5
hike70,user8214,5
hike34,user8215,4
hike0,user8216,4
hike130,user8216,4
hike15,user8216,4
hike224,user8216,4
hike29,user8216,4
hike5,user8216,5
hike64,user8216,4
hike77,user8216,5
hike171,user8217,5
hike360,user8217,4
hike15,user8218,5
hike1,user8219,3
hike136,user8219,3
hike1,user822,4
hike4,user8220,4
hike190,user8221,2
hike101,user8222,4
hike11,user8223,5
hike6,user8223,4
hike94,user8223,5
hike259,user8224,5
hike162,user8225,4
hike11,user8226,5
hike125,user8226,4
hike13,user8226,4
hike227,user8226,5
hike26,user8226,5
hike5,user8226,5
hike22,user8227,5
hike79,user8227,4
hike0,user8228,3
hike1,user8228,4
hike158,user8228,3
hike165,user8228,4
hike18,user8228,4
hike2,user8228,3
hike23,user8228,5
hike300,user8228,4
hike32,user8228,4
hike384,user8228,4
hike55,user8228,4
hike78,user8228,3
hike0,user8229,1
hike119,user8229,5
hike185,user823,4
hike254,user823,5
hike6,user823,4
hike89,user823,4
hike69,user8230,5
hike269,user8231,4
hike102,user8232,4
hike19,user8233,4
hike50,user8234,4
hike7,user8234,5
hike46,user8235,5
hike318,user8236,5
hike280,user8237,5
hike16,user8238,4
hike360,user8239,5
hike28,user824,4
hike47,user824,4
hike6,user8240,5
hike5,user8241,5
hike133,user8242,4
hike165,user8242,5
hike260,user8242,5
hike280,user8242,4
hike48,user8242,5
hike23,user8243,5
hike91,user8243,5
hike140,user8244,5
hike37,user8245,5
hike4,user8245,4
hike58,user8245,5
hike35,user8246,1
hike89,user8247,4
hike137,user8248,4
hike181,user8249,3
hike8,user8249,4
hike133,user825,5
hike37,user8250,4
hike13,user8251,3
hike39,user8251,3
hike67,user8251,5
hike75,user8251,4
hike89,user8251,5
hike252,user8252,5
hike60,user8253,4
hike13,user8254,5
hike1,user8255,4
hike14,user8256,5
hike12,user8257,5
hike113,user8258,5
hike29,user8258,5
hike216,user8259,5
hike51,user826,4
hike30,user8260,5
hike357,user8260,4
hike36,user8261,5
hike72,user8261,4
hike1,user8262,5
hike100,user8262,5
hike109,user8262,3
hike118,user8262,4
hike167,user8262,5
hike5,user8262,4
hike63,user8262,3
hike81,user8262,4
hike9,user8262,4
hike219,user8263,4
hike170,user8264,4
hike172,user8265,3
hike212,user8265,4
hike39,user8266,4
hike407,user8267,5
hike237,user8268,4
hike224,user8269,4
hike60,user827,3
hike283,user8270,5
hike43,user8271,4
hike2,user8272,5
hike79,user8273,4
hike68,user8274,3
hike8,user8275,5
hike440,user8276,5
hike192,user8277,4
hike5,user8278,4
hike49,user8279,5
hike1,user828,4
hike13,user828,4
hike5,user828,5
hike5,user8280,5
hike111,user8281,4
hike117,user8281,3
hike12,user8281,5
hike2,user8281,3
hike26,user8281,5
hike36,user8281,5
hike240,user8282,4
hike58,user8282,4
hike112,user8283,5
hike31,user8283,4
hike62,user8283,5
hike78,user8283,5
hike0,user8284,3
hike12,user8284,4
hike14,user8284,4
hike173,user8284,4
hike36,user8284,4
hike418,user8284,5
hike53,user8284,4
hike95,user8284,4
hike11,user8285,4
hike216,user8286,5
hike101,user8287,5
hike45,user8287,5
hike13,user8288,4
hike17,user8289,4
hike230,user8289,4
hike411,user8289,4
hike416,user8289,3
hike14,user829,4
hike299,user8290,4
hike280,user8291,4
hike74,user8292,1
hike92,user8292,5
hike337,user8293,4
hike123,user8294,4
hike293,user8294,5
hike28,user8295,4
hike342,user8296,4
hike311,user8297,4
hike119,user8298,4
hike364,user8299,5
hike69,user83,5
hike0,user830,4
hike11,user8300,4
hike400,user8301,5
hike189,user8302,5
hike0,user8303,4
hike166,user8303,3
hike190,user8303,3
hike14,user8304,5
hike94,user8305,5
hike328,user8306,5
hike96,user8307,4
hike170,user8308,4
hike31,user8308,5
hike42,user8308,4
hike59,user8308,4
hike6,user8308,4
hike24,user8309,5
hike11,user831,4
hike116,user831,5
hike15,user831,4
hike165,user831,3
hike277,user831,4
hike5,user831,4
hike8,user831,4
hike153,user8310,4
hike123,user8311,5
hike157,user8311,5
hike22,user8311,4
hike3,user8311,5
hike0,user8312,5
hike58,user8312,5
hike171,user8313,5
hike130,user8314,5
hike22,user8315,4
hike122,user8316,5
hike28,user8317,5
hike9,user8317,5
hike24,user8318,5
hike124,user8319,5
hike404,user832,5
hike11,user8320,5
hike243,user8321,5
hike37,user8321,5
hike15,user8322,4
hike2,user8323,5
hike17,user8324,4
hike2,user8325,5
hike356,user8326,5
hike403,user8326,5
hike411,user8327,3
hike47,user8327,4
hike55,user8328,5
hike101,user8329,4
hike5,user833,5
hike76,user833,4
hike1,user8330,5
hike138,user8330,4
hike204,user8330,5
hike21,user8330,5
hike24,user8330,5
hike5,user8331,5
hike16,user8332,4
hike223,user8333,3
hike85,user8333,4
hike29,user8334,4
hike41,user8335,4
hike14,user8336,4
hike24,user8337,5
hike62,user8338,5
hike8,user8339,5
hike4,user834,4
hike40,user8340,4
hike10,user8341,5
hike3,user8341,5
hike90,user8341,4
hike229,user8342,4
hike188,user8343,4
hike42,user8343,4
hike6,user8343,5
hike160,user8344,4
hike227,user8344,2
hike326,user8344,4
hike365,user8344,3
hike65,user8345,4
hike24,user8346,5
hike124,user8347,4
hike147,user8347,5
hike164,user8347,4
hike219,user8347,4
hike92,user8347,4
hike3,user8348,5
hike15,user8349,4
hike336,user8349,3
hike441,user835,5
hike2,user8350,5
hike1,user8351,3
hike14,user8351,4
hike163,user8351,3
hike5,user8351,4
hike51,user8351,3
hike6,user8352,5
hike24,user8353,4
hike7,user8354,4
hike132,user8355,4
hike108,user8356,3
hike429,user8357,5
hike47,user8357,5
hike137,user8358,3
hike155,user8358,5
hike20,user8358,4
hike30,user8358,5
hike4,user8358,4
hike57,user8358,4
hike71,user8358,3
hike82,user8358,4
hike260,user8359,5
hike24,user836,5
hike151,user8360,4
hike18,user8360,4
hike46,user8360,5
hike69,user8360,4
hike77,user8361,5
hike137,user8362,4
hike11,user8363,4
hike25,user8363,4
hike99,user8364,4
hike230,user8365,5
hike330,user8365,5
hike27,user8366,5
hike5,user8366,5
hike82,user8367,4
hike220,user8368,5
hike290,user8369,4
hike151,user837,4
hike137,user8370,5
hike357,user8371,4
hike65,user8371,5
hike227,user8372,5
hike237,user8373,5
hike40,user8374,4
hike94,user8374,4
hike17,user8375,4
hike109,user8376,4
hike57,user8377,5
hike2,user8378,5
hike93,user8378,5
hike104,user8379,5
hike15,user8379,4
hike77,user8379,5
hike72,user838,4
hike325,user8380,4
hike22,user8381,5
hike140,user8382,4
hike1,user8383,4
hike121,user8384,4
hike140,user8384,3
hike146,user8384,4
hike184,user8384,3
hike245,user8384,4
hike294,user8384,3
hike7,user8384,2
hike85,user8384,3
hike86,user8384,3
hike194,user8385,4
hike89,user8385,4
hike79,user8386,4
hike127,user8387,1
hike1,user8388,5
hike10,user8389,5
hike210,user839,5
hike21,user8390,5
hike210,user8391,3
hike293,user8392,5
hike20,user8393,5
hike31,user8393,5
hike215,user8394,5
hike92,user8394,3
hike236,user8395,5
hike248,user8395,4
hike261,user8395,5
hike33,user8396,5
hike65,user8397,5
hike121,user8398,5
hike99,user8398,4
hike17,user8399,3
hike3,user8399,5
hike34,user84,4
hike98,user840,4
hike394,user8400,5
hike145,user8401,5
hike155,user8401,5
hike79,user8401,5
hike1,user8402,5
hike65,user8403,5
hike0,user8404,5
hike2,user8405,5
hike2,user8406,5
hike255,user8407,5
hike7,user8407,4
hike404,user8408,4
hike4,user8409,5
hike8,user8409,5
hike109,user841,3
hike13,user841,5
hike142,user841,4
hike150,user841,5
hike166,user841,3
hike175,user841,5
hike3,user841,5
hike33,user841,5
hike39,user841,4
hike397,user841,4
hike40,user841,4
hike42,user841,4
hike49,user841,5
hike65,user841,5
hike10,user8410,5
hike108,user8410,4
hike16,user8410,5
hike183,user8410,5
hike25,user8410,4
hike3,user8410,4
hike41,user8410,4
hike60,user8410,4
hike407,user8411,5
hike105,user8412,5
hike121,user8412,5
hike181,user8413,5
hike15,user8414,4
hike179,user8414,3
hike11,user8415,5
hike124,user8416,5
hike189,user8416,5
hike214,user8416,5
hike25,user8416,5
hike258,user8416,5
hike267,user8416,4
hike305,user8416,3
hike352,user8416,5
hike43,user8416,4
hike1,user8417,4
hike327,user8418,4
hike36,user8419,5
hike102,user842,5
hike12,user8420,5
hike3,user8421,5
hike425,user8422,5
hike40,user8423,5
hike385,user8424,3
hike16,user8425,4
hike24,user8426,4
hike300,user8426,4
hike34,user8426,4
hike40,user8426,4
hike8,user8426,4
hike9,user8426,4
hike277,user8427,4
hike224,user8428,4
hike360,user8429,5
hike380,user8429,5
hike8,user8429,3
hike178,user843,4
hike144,user8430,3
hike10,user8431,4
hike32,user8432,5
hike98,user8432,5
hike35,user8433,5
hike16,user8434,4
hike81,user8435,4
hike22,user8436,4
hike0,user8437,5
hike29,user8437,4
hike88,user8437,4
hike160,user8438,3
hike117,user8439,3
hike18,user8439,3
hike184,user8439,4
hike224,user8439,4
hike244,user8439,4
hike370,user8439,4
hike4,user8439,5
hike18,user844,4
hike51,user844,5
hike8,user844,5
hike32,user8440,4
hike23,user8441,5
hike67,user8441,1
hike165,user8442,5
hike1,user8443,5
hike425,user8443,5
hike99,user8443,5
hike336,user8444,4
hike119,user8445,4
hike21,user8446,4
hike24,user8446,4
hike4,user8446,4
hike15,user8447,5
hike216,user8448,5
hike32,user8449,5
hike48,user8449,5
hike286,user845,4
hike438,user845,5
hike50,user845,4
hike39,user8450,4
hike0,user8451,3
hike254,user8452,4
hike15,user8453,4
hike251,user8453,4
hike82,user8453,4
hike24,user8454,5
hike11,user8455,4
hike42,user8455,4
hike43,user8455,4
hike9,user8455,4
hike248,user8456,5
hike41,user8457,5
hike259,user8458,5
hike3,user8458,5
hike98,user8458,4
hike241,user8459,4
hike5,user846,5
hike62,user846,5
hike83,user846,5
hike160,user8460,3
hike227,user8460,4
hike5,user8461,4
hike10,user8462,5
hike3,user8462,5
hike96,user8463,5
hike10,user8464,5
hike115,user8464,4
hike159,user8464,5
hike16,user8464,5
hike17,user8464,5
hike206,user8464,4
hike278,user8464,5
hike287,user8464,4
hike357,user8464,5
hike380,user8464,4
hike402,user8464,4
hike71,user8464,2
hike3,user8465,4
hike52,user8466,4
hike1,user8467,3
hike178,user8468,5
hike14,user8469,5
hike54,user8469,5
hike209,user847,4
hike29,user847,4
hike76,user8470,5
hike260,user8471,4
hike292,user8472,4
hike339,user8473,4
hike32,user8474,5
hike189,user8475,5
hike222,user8475,5
hike188,user8476,4
hike2,user8476,5
hike394,user8476,5
hike69,user8476,5
hike285,user8477,4
hike389,user8478,4
hike2,user8479,5
hike107,user848,5
hike224,user8480,4
hike16,user8481,4
hike210,user8481,4
hike252,user8481,4
hike14,user8482,5
hike61,user8482,4
hike286,user8483,4
hike129,user8484,5
hike332,user8484,4
hike182,user8485,4
hike400,user8485,4
hike108,user8486,2
hike10,user8487,5
hike117,user8488,4
hike267,user8488,4
hike375,user8488,3
hike7,user8489,5
hike136,user849,4
hike8,user8490,5
hike210,user8491,4
hike1,user8492,4
hike48,user8492,4
hike1,user8493,4
hike101,user8494,5
hike5,user8495,5
hike373,user8496,4
hike38,user8496,5
hike419,user8496,5
hike0,user8497,0
hike19,user8497,5
hike51,user8497,5
hike236,user8498,5
hike2,user8499,5
hike412,user85,5
hike5,user85,4
hike45,user850,5
hike8,user8500,5
hike98,user8500,5
hike20,user8501,5
hike27,user8501,5
hike262,user8502,5
hike276,user8502,4
hike153,user8503,4
hike49,user8504,5
hike19,user8505,4
hike84,user8505,4
hike1,user8506,5
hike104,user8506,5
hike9,user8507,3
hike88,user8508,4
hike155,user8509,5
hike172,user8509,4
hike190,user8509,3
hike39,user8509,3
hike4,user8509,3
hike162,user851,4
hike210,user8510,4
hike405,user8511,4
hike224,user8512,3
hike244,user8512,4
hike39,user8512,4
hike252,user8513,4
hike44,user8513,5
hike51,user8514,5
hike97,user8514,4
hike3,user8515,3
hike88,user8516,5
hike185,user8517,4
hike314,user8517,5
hike238,user8518,5
hike57,user8519,4
hike4,user852,5
hike108,user8520,3
hike2,user8520,4
hike22,user8520,5
hike79,user8520,3
hike6,user8521,4
hike265,user8522,5
hike17,user8523,4
hike281,user8523,5
hike396,user8523,5
hike157,user8524,5
hike79,user8525,4
hike316,user8526,4
hike385,user8527,5
hike349,user8528,4
hike5,user8529,5
hike302,user853,4
hike351,user8530,4
hike5,user8531,5
hike44,user8532,4
hike13,user8533,4
hike213,user8533,3
hike36,user8533,4
hike208,user8534,5
hike246,user8535,5
hike51,user8536,4
hike201,user8537,4
hike96,user8537,5
hike8,user8538,5
hike12,user8539,5
hike13,user8539,5
hike166,user8539,4
hike213,user8539,4
hike371,user8539,4
hike399,user8539,5
hike400,user8539,3
hike431,user8539,5
hike30,user854,4
hike92,user8540,5
hike60,user8541,5
hike19,user8542,3
hike140,user8543,4
hike147,user8543,4
hike20,user8543,4
hike243,user8543,4
hike269,user8544,5
hike0,user8545,1
hike386,user8545,1
hike51,user8545,3
hike59,user8546,4
hike102,user8547,4
hike249,user8548,5
hike27,user8548,5
hike14,user8549,5
hike238,user855,5
hike10,user8550,5
hike44,user8550,5
hike407,user8551,5
hike309,user8552,5
hike48,user8553,5
hike7,user8554,4
hike174,user8555,2
hike8,user8555,3
hike13,user8556,5
hike7,user8556,4
hike99,user8557,5
hike51,user8558,3
hike112,user8559,4
hike126,user856,5
hike165,user856,4
hike27,user8560,5
hike36,user8560,4
hike105,user8561,4
hike128,user8561,5
hike5,user8561,5
hike177,user8562,1
hike65,user8563,4
hike22,user8564,5
hike16,user8565,5
hike175,user8565,5
hike283,user8565,5
hike3,user8565,5
hike385,user8565,5
hike415,user8565,5
hike4,user8566,4
hike7,user8566,4
hike98,user8567,4
hike40,user8568,4
hike132,user8569,4
hike6,user857,4
hike233,user8570,5
hike34,user8571,5
hike369,user8572,4
hike10,user8573,4
hike102,user8573,4
hike115,user8573,4
hike142,user8573,4
hike16,user8573,4
hike161,user8573,5
hike31,user8573,4
hike44,user8573,3
hike444,user8573,3
hike94,user8573,4
hike228,user8574,4
hike34,user8575,5
hike83,user8576,5
hike93,user8577,5
hike144,user8578,4
hike383,user8579,4
hike3,user858,5
hike228,user8580,4
hike22,user8581,5
hike27,user8582,5
hike3,user8582,5
hike129,user8583,5
hike107,user8584,5
hike2,user8585,5
hike248,user8586,5
hike4,user8587,4
hike316,user8588,5
hike1,user8589,4
hike135,user8589,2
hike33,user859,4
hike1,user8590,5
hike18,user8591,5
hike2,user8591,4
hike181,user8592,5
hike303,user8592,4
hike398,user8592,5
hike66,user8592,5
hike110,user8593,5
hike124,user8594,4
hike156,user8595,4
hike7,user8596,5
hike1,user8597,3
hike9,user8598,3
hike3,user8599,5
hike65,user8599,5
hike173,user86,4
hike273,user86,3
hike24,user860,5
hike35,user860,4
hike4,user860,5
hike8,user860,5
hike64,user8600,4
hike19,user8601,4
hike201,user8601,4
hike421,user8601,4
hike189,user8602,3
hike222,user8602,5
hike284,user8603,5
hike81,user8603,5
hike118,user8604,5
hike306,user8604,5
hike86,user8604,4
hike108,user8605,4
hike133,user8605,5
hike303,user8605,4
hike31,user8605,5
hike39,user8605,4
hike6,user8605,5
hike61,user8605,4
hike66,user8605,5
hike81,user8605,5
hike214,user8606,4
hike13,user8607,5
hike72,user8607,4
hike328,user8608,4
hike9,user8608,4
hike95,user8609,4
hike441,user861,5
hike187,user8610,3
hike33,user8611,5
hike15,user8612,5
hike176,user8612,5
hike24,user8613,5
hike289,user8613,5
hike8,user8613,5
hike208,user8614,4
hike7,user8615,4
hike70,user8615,5
hike138,user8616,4
hike24,user8617,4
hike158,user8618,5
hike5,user8619,4
hike24,user862,5
hike438,user862,3
hike376,user8620,5
hike2,user8621,4
hike16,user8622,5
hike252,user8622,5
hike33,user8623,3
hike64,user8624,4
hike317,user8625,5
hike104,user8626,5
hike238,user8626,5
hike0,user8627,4
hike10,user8628,3
hike100,user8629,4
hike16,user8629,4
hike33,user8629,5
hike75,user8629,5
hike2,user863,4
hike215,user8630,3
hike272,user8631,5
hike86,user8632,4
hike164,user8633,5
hike66,user8633,5
hike137,user8634,5
hike66,user8635,4
hike95,user8636,3
hike24,user8637,5
hike331,user8637,3
hike0,user8638,5
hike104,user8639,5
hike46,user8639,4
hike1,user864,5
hike18,user864,4
hike25,user864,4
hike129,user8640,5
hike0,user8641,2
hike174,user8641,5
hike18,user8641,3
hike229,user8641,5
hike254,user8641,5
hike276,user8641,5
hike290,user8641,5
hike307,user8641,5
hike353,user8641,5
hike96,user8641,5
hike154,user8642,5
hike20,user8643,4
hike2,user8644,5
hike11,user8645,4
hike217,user8645,4
hike90,user8646,5
hike3,user8647,5
hike42,user8647,5
hike78,user8648,5
hike83,user8648,5
hike51,user8649,4
hike39,user865,3
hike171,user8650,5
hike251,user8650,5
hike49,user8651,4
hike15,user8652,4
hike4,user8653,5
hike55,user8654,5
hike22,user8655,5
hike248,user8655,5
hike298,user8655,4
hike356,user8655,5
hike5,user8655,5
hike13,user8656,5
hike106,user8657,4
hike4,user8657,4
hike0,user8658,3
hike114,user8658,4
hike2,user8658,4
hike253,user8659,5
hike213,user866,5
hike1,user8660,4
hike106,user8660,4
hike5,user8660,4
hike368,user8661,4
hike21,user8662,5
hike161,user8663,5
hike23,user8663,4
hike183,user8664,4
hike102,user8665,4
hike17,user8665,3
hike396,user8666,5
hike445,user8666,4
hike2,user8667,3
hike82,user8667,4
hike142,user8668,5
hike1,user8669,5
hike17,user8669,4
hike262,user867,5
hike191,user8670,3
hike72,user8670,4
hike89,user8670,4
hike186,user8671,4
hike79,user8672,3
hike177,user8673,5
hike34,user8674,5
hike92,user8674,4
hike58,user8675,5
hike360,user8676,5
hike0,user8677,3
hike129,user8678,5
hike154,user8678,4
hike68,user8679,4
hike0,user868,4
hike108,user868,3
hike11,user868,4
hike39,user868,4
hike6,user868,4
hike199,user8680,4
hike0,user8681,4
hike0,user8682,2
hike45,user8682,5
hike22,user8683,4
hike35,user8684,5
hike4,user8684,4
hike1,user8685,4
hike11,user8686,4
hike407,user8686,5
hike5,user8686,4
hike97,user8686,3
hike121,user8687,4
hike206,user8687,3
hike12,user8688,5
hike85,user8688,5
hike16,user8689,4
hike70,user869,5
hike3,user8690,5
hike93,user8691,4
hike48,user8692,5
hike389,user8693,5
hike390,user8694,5
hike28,user8695,5
hike201,user8696,4
hike132,user8697,3
hike46,user8698,5
hike148,user8699,5
hike7,user87,4
hike12,user870,5
hike121,user8700,4
hike218,user8701,4
hike5,user8702,5
hike34,user8703,5
hike61,user8704,5
hike142,user8705,5
hike1,user8706,4
hike240,user8706,4
hike27,user8706,5
hike286,user8706,4
hike60,user8706,5
hike14,user8707,4
hike177,user8708,3
hike374,user8709,4
hike385,user8709,3
hike15,user871,4
hike1,user8710,5
hike122,user8710,4
hike15,user8710,5
hike199,user8710,5
hike336,user8710,5
hike399,user8710,5
hike6,user8710,5
hike9,user8710,4
hike91,user8710,5
hike2,user8711,3
hike236,user8712,4
hike151,user8713,4
hike90,user8714,3
hike12,user8715,5
hike28,user8715,5
hike32,user8715,5
hike46,user8715,5
hike6,user8716,5
hike64,user8716,5
hike108,user8717,5
hike38,user8718,4
hike165,user8719,4
hike214,user8719,4
hike79,user872,5
hike8,user8720,5
hike12,user8721,5
hike184,user8722,5
hike402,user8723,4
hike437,user8723,3
hike36,user8724,4
hike5,user8725,4
hike14,user8726,5
hike36,user8727,4
hike260,user8728,5
hike106,user8729,3
hike14,user8729,3
hike144,user8729,4
hike147,user8729,4
hike30,user8729,3
hike342,user8729,4
hike4,user8729,4
hike60,user8729,4
hike79,user8729,3
hike95,user8729,3
hike335,user873,5
hike3,user8730,4
hike50,user8730,4
hike7,user8730,4
hike138,user8731,4
hike31,user8731,4
hike8,user8731,5
hike12,user8732,5
hike12,user8733,5
hike154,user8734,5
hike288,user8734,3
hike381,user8734,4
hike115,user8735,3
hike157,user8736,3
hike17,user8736,3
hike411,user8736,4
hike43,user8736,5
hike65,user8736,3
hike71,user8736,3
hike74,user8736,5
hike75,user8736,4
hike93,user8736,3
hike225,user8737,4
hike23,user8737,4
hike35,user8737,5
hike62,user8737,5
hike78,user8737,4
hike125,user8738,4
hike70,user8739,4
hike6,user874,5
hike24,user8740,4
hike260,user8741,5
hike262,user8741,5
hike31,user8741,3
hike10,user8742,2
hike16,user8742,4
hike206,user8742,4
hike3,user8742,4
hike187,user8743,3
hike1,user8744,5
hike63,user8744,4
hike348,user8745,5
hike51,user8746,4
hike440,user8747,5
hike120,user8748,5
hike140,user8748,4
hike20,user8748,4
hike30,user8748,4
hike70,user8748,5
hike11,user8749,5
hike140,user8749,5
hike209,user8749,4
hike4,user8749,5
hike439,user875,5
hike7,user8750,4
hike2,user8751,5
hike26,user8751,5
hike29,user8751,3
hike64,user8751,3
hike252,user8752,5
hike94,user8752,5
hike339,user8753,3
hike69,user8753,4
hike224,user8754,3
hike208,user8755,4
hike220,user8756,5
hike83,user8757,5
hike0,user8758,4
hike139,user8758,4
hike20,user8758,4
hike231,user8758,4
hike26,user8758,4
hike296,user8758,5
hike32,user8758,5
hike36,user8758,4
hike67,user8758,5
hike88,user8758,4
hike89,user8758,5
hike9,user8758,5
hike335,user8759,4
hike186,user876,4
hike220,user8760,5
hike88,user8761,4
hike106,user8762,5
hike147,user8762,4
hike184,user8762,3
hike194,user8762,4
hike22,user8762,4
hike26,user8762,5
hike27,user8762,4
hike30,user8762,4
hike4,user8762,5
hike57,user8762,5
hike79,user8762,3
hike9,user8763,4
hike200,user8764,5
hike106,user8765,2
hike21,user8765,5
hike30,user8766,4
hike69,user8767,5
hike27,user8768,5
hike94,user8769,5
hike31,user877,5
hike254,user8770,5
hike129,user8771,5
hike158,user8772,4
hike15,user8773,4
hike213,user8773,4
hike258,user8773,4
hike27,user8773,5
hike99,user8773,4
hike15,user8774,4
hike22,user8775,5
hike359,user8775,4
hike13,user8776,4
hike219,user8776,3
hike220,user8776,4
hike33,user8776,5
hike71,user8776,4
hike22,user8777,4
hike5,user8777,5
hike79,user8777,3
hike74,user8778,3
hike175,user8779,4
hike31,user8779,4
hike33,user8779,5
hike38,user878,4
hike179,user8780,4
hike19,user8780,4
hike29,user8780,4
hike395,user8781,4
hike120,user8782,4
hike219,user8782,4
hike22,user8782,4
hike366,user8782,4
hike122,user8783,5
hike128,user8783,5
hike23,user8783,3
hike28,user8783,5
hike333,user8783,4
hike5,user8783,4
hike62,user8783,4
hike9,user8783,5
hike375,user8784,4
hike110,user8785,4
hike13,user8785,4
hike138,user8785,5
hike147,user8785,5
hike32,user8785,5
hike338,user8785,4
hike38,user8785,5
hike55,user8786,4
hike142,user8787,5
hike100,user8788,5
hike242,user8788,5
hike62,user8788,4
hike90,user8789,4
hike121,user879,4
hike157,user8790,5
hike140,user8791,4
hike184,user8791,4
hike185,user8791,4
hike265,user8791,4
hike97,user8792,5
hike180,user8793,4
hike240,user8793,5
hike296,user8793,5
hike316,user8793,4
hike70,user8793,5
hike0,user8794,4
hike149,user8794,4
hike156,user8794,4
hike244,user8794,4
hike39,user8794,4
hike4,user8794,5
hike57,user8794,5
hike9,user8794,5
hike105,user8795,4
hike246,user8796,4
hike3,user8797,5
hike38,user8798,2
hike32,user8799,5
hike22,user88,3
hike50,user880,4
hike267,user8800,5
hike52,user8801,4
